county,method,Q1x,Q2x,Q2.1x,Q2xRANGE,Q3.1x,Q3.2x,Q3.3x,Q3.4x,Q3.5x,Q3.6x,Q3.6.1,Q3SUM,Q3.1xNUM,Q3.2xNUM,Q3.3xNUM,Q3.4xNUM,Q3.5xNUM,Q3.6xNUM,CountQ3,MoreGear,Q4x,Q4ax,Q5x,Q5.1x,Q5xMEAN,Q5xRANGE,Q6.1x,Q6.2x,Q6.3x,Q6.4x,Q6.4.1,Q6.1xMEAN,Q6.2xMEAN,Q6.3xMEAN,Q6.4xMEAN,CountQ6,Q6SUM,Q6.1xNUM,Q6.2xNUM,Q6.3xNUM,Q6.4xNUM,Q7.1x,Q7.2x,Q8.1x,Q8.2x,Q8.1xMEAN,Q8.2xMEAN,Q8SUM,Q9x,Q10x,Q10.1x,Q11x,Q11.1x,Q12x,Q12.1x,Q13x,Q13.1x,TOTALCaught,Q10xMEAN,Q11xMEAN,Q12xMEAN,Q13xMEAN,Q14x,Q14xMEAN,Q14ax,Q14axMEAN,BaseforQ15,Q15.1x,Q15.2x,Q15.3x,Q15.4x,Q15.5x,Q15.6x,Q15.7x,Q15.7.1,CountQ15,CountQ15_Primary,Q15_Primary,Q16x,q16.1x,q16.2x,Q16.3,Q17.2xMEAN,Q17.1x,Q17.2x,Q17.3x,Q17.4x,Q17.1xMEAN,Q17.3xMEAN,Q17.4xMEAN,Q17SUM,Q17.1xAMOUNT,Q17.2xAMOUNT,Q17.3xAMOUNT,Q17.4xAMOUNT,Q17TotalAMOUNT,Q18x,Q19.1x,Q19.2x,Q19.3x,Q19.4x,Q19.5x,Q19.6x,Q19.6.1,Q19.1xMEAN,Q19.2xMEAN,Q19.3xMEAN,Q19.4xMEAN,Q19.5xMEAN,Q19.6xMEAN,Q19SUM,Q20x,Q20.1x,Q20xMEAN,Q20TotalVALUE,Q20OtherVALUE,Q21.1x,Q21.2x,Q21.3x,Q21.4x,Q21.1xMEAN,Q21.2xMEAN,Q21.3xMEAN,Q21.4xMEAN,Q21SUM,Q21.1xVALUE,Q21.2xVALUE,Q21.3xVALUE,Q21.4xVALUE,Q22x,Q22xMEAN,Q23x,Q24x,Q25x,vesselsize,Q26x,Q27x,boatage,Q28x,boatown,Q29x,Q30x,Q31x,fuelprice1,truckfuelprice1,iceprice1,baitprice1,fuelprice2,truckfuelprice2,iceprice2,baitprice2,Troll,Bait,Pelagic,Bottomfish,Deep7Bottomfish,ShallowBottomfish,Reef,Q3.1xMEAN,Q3.2xMEAN,Q3.3xMEAN,Q3.4xMEAN,Q3.5xMEAN,Q3.6xMEAN,CommonGear,Q32.1,Q32a.1.1x,Q32a.2.1x,Q32a.4.1x,Q32a.5.1x,Q2xMEAN,SurveyID,Q32x,AVC1,Q32a.1x,Q32a.2x,Q32a.3x,Q32a.4x,Q32a.5x,Q32a.6x,Q32a.7x,Q32a.8x,Q32a.9x,Q32a.9.1,TFC,Q34.1x_A,Q34.2x_A,Q34.3x_A,Q34.4x,Q34.5x,Q34.6x,Q34.7x,Q34.8x,Q34.8.1,Q32bx,Q32b.1x,Q32b.2x,Q32b.3,Q33a.1.1x,Q33a.2.1x,Q33a.4.1x,Q33a.5.1x,Q33.1,Q33x,AVC2,Q33a.1x,Q33a.2x,Q33a.3x,Q33a.4x,Q33a.5x,Q33a.6x,Q33a.7x,Q33a.8x,Q33a.9x,Q33a.9.1,Q33bx,Q33b.1x,Q33b.2x,Q33b.3,Q34.1x,Q34.1.1x,Q34.2x,Q34.2.1x,Q34.3x,Q34.3.1x,Q35x,Q36x,Q37x,Q38x,Q39.1x,Q39.2x,Q39.3x,Q39.4x,Q39.5x,Q39.6x,Q39.6.1,NumEthnic,Ethnic,Q40x,Q41x,Q42.1x,Q42.2x,Q42.3x,Q42.4x,Q43,Q44.1,Q44.1.1,Q44.1.2,Q44.2,Q44.2.1,Q44.2.2,Q44.3,Q44.3.1,Q44.3.2,Q45.1,Q45.2,Q45.3,Q46.1,Q46.2,Q46.3,Q46.4,Q46.5,Q46.6,Q46.7,Q46.7.1,Q47.1,Q47.2,Q47.3,Q47.4,Q47.5,Q47.6,Q47.7,Q47.7.1,Q48,Q49,Q49a,NumCaught,NumLost,NumReleased,NumSold,LbsCaught,LbsSold,Value,CML_NO,CaughtvsSample,PerReleased,PerSold,CatchPerTrip,CatchPerTrip_R,ValuePerTrip,ValuePerTrip_R,AVC1_Troll,AVC1_Bait,AVC1_Deep7Bottom,AVC1_ShallowBottom,AVC1_Spear,AVC1_Other,AVC2_Troll,AVC2_Bait,AVC2_Deep7Bottom,AVC2_ShallowBottom,AVC2_Spear,AVC2_Other,Hawaii,Total,Q15_Primary_Report,boatimprove,ck,TotalCaught_R,Q20XMEAN_R,Q24xMEAN,Q7.1xMEAN,Q7.2xMEAN,Q17TotalAMOUNTck
1,1,1, ,2,2,6,2,1,1,1,1, ,100,17.1,.9,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,2,6,5,95,100,3,5, ,1, ,1, ,1, ,750,750,0,0,0,6,95,2,5,1,2,1,3, , , , , ,3,1,2,1, , , ,10,5,3,2,3,75,5,10,100,562.5,75,37.5,75,750,1,1,3,1,1,5,1, ,0,25,0,0,75,0,100,4, ,1500,1500,0,6,1,1,1,100,0,0,0,100,1500,0,0,0,1,0,1,5,25,3,300,2006,15,2009,12,45000,45000,2020,4.57142857142857,4,.266666666666667,80, , , , ,1,1,1,0,0,0,0,95,5,0,0,0,0,1, ,35,5,150,.25,18,1069,1,340,160,20,20,40,20,40,20,20,0, ,2525,1200,0,0,50,1200,75,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,100,1,0, ,0, ,1,4,96734,2, , , , ,1, , ,1,6,7,6,1,1,1,2,Guess,AHI,Mahi,Aku,Mahi,Ahi,Ono,Ahi,Mahi,Aku,3,5,5,4,4,4,4,4,4,1,None,4,3,3,2,3,1,1,None,No,Not changed,NA,5,0,0,4,85,71,194.6,12350,679,0,83.5294117647059,41.6666666666667,3,83.3333333333333,2,340, , , , , , , , , , , ,1,1,1,1,0,4,4,75, , ,0
1,2,2,55,4,4,6,2,1,1,1,1, ,100,52.25,2.75,0,0,0,0,2,5,2, , ,2,6,2,6,1,1,1, ,100,0,0,0,1,100,6,0,0,0, , ,3,5,25,75,100,2,6,1200,1, ,1, ,3, ,1275,1200,0,0,75,4,50,3,25,1,2,1,3, , , , , ,3,1,2,4, , , ,20,4,3,2,3,55,5,20,100,701.25,255,63.75,255,1275,1,1,6,1,1,1,1, ,0,100,0,0,0,0,100,4, ,1500,1500,0,6,1,1,1,100,0,0,0,100,1500,0,0,0,2,5,1,1,32,4,600,1990,31,2010,11,53000,40000,2017,3.05555555555556,3.75,.05, ,3.75,2.5,.1, ,1,1,1,0,0,0,0,95,5,0,0,0,0,1, ,36,8,400, ,55,1541,1,202,110,30,12,20,0,5,25,0,0, ,7010,1100,0,4860,400,500,150,0,0, ,1, , , ,4,2,50,0, ,2,45,15,5,10,5,0,0,10,0,0, ,1, , , ,1100,2,0, ,405,1,1,5,96789,2, , , , ,1, , ,1,6,4,5,1,1, ,2,Communicating,ahi,ono,mahi,ono,mahi, ,marlin,mahi, ,4,4,3,4,3,3,4,2,2, , ,4,2,3,2,3,2, , , ,No,n/a,17,0,1,1,674,6,27,11407,1269,5.88235294117647,.890207715133531,23.1818181818182,3,27.2727272727273,1,202, , , , , , ,45, , , , ,1,1,1,4,0,5,4,0, , ,0
2,2,1, ,2,2,6,2,1,1,1,1, ,100,17.1,.9,0,0,0,0,2,5, , , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,2,4, ,1, ,1, ,1, ,300,300,0,0,0,6,95,4,50,1, ,1,3, ,2, , , ,3,1,2,1, , , ,6,2,2,1,5,6,0,88,100,18,18,0,264,300,1,6,1,2,1,1,1, ,95,0,5,0,0,0,100,3, ,750,562.5,187.5,5,1,1,1,75,0,0,0,75,562.5,0,0,0,2,5,1,1,21,2,115,1978,43,2016,5,8000,16000,2018,3.66666666666667,4,.166666666666667,50,3.66666666666667,4,.166666666666667,50,1,1,1,0,0,0,0,95,5,0,0,0,0,1, ,30,8,120,.5,18,1628,1,252,110,32,10,20,25,20,25,10,0, ,3376,328,0,1248,1220,250,330,0,0,gas/food,1, , , ,30,8,120,.5, ,2,252,110,32,10,20,25,20,25,10,0, ,1, , , ,328,2,0, ,104,1,1,5,96725,2, , , , ,1, , ,1,6,6,5,1,1,1,2,More boats out fishing,ono,tuna,mahi,shibi,ono,mahi,marlin,shibi,ono,4,5,3,5,5,5,5,3,5, , ,4,2,3,3,2,4, , ,No,"Yes. I would have been fishing more, catching more fish + selling fish to wholesaler + restaurants if they were open or doing buisness.","Wasn''t allowed, mandatory lockdown, closed businesses (no buyers or need for fish)",3,0,0,39,48,1391.5,3739.25,31396,-1091.5,0,2898.95833333333,16.6666666666667,2,41.6666666666667,1,252, , , , , , ,252, , , , ,1,1,1,3,0,3,3,0, , ,0
2,2,1, ,3,3,6,2,1,1,1,1, ,100,34.2,1.8,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,3,5, ,1, ,1, ,1, ,750,750,0,0,0,5,75,4,50,1,3,1,2, , , , , ,3,1,2,4, , , ,20,3,3,1,5,20,0,60,100,150,150,0,450,750,1,1,1,6,1,1,1, ,0,0,100,0,0,0,100,5, ,3500, , , , , , , , , , , , , , , ,1,0,1,1,19,2,150,1985,36,2020,1,26500,35000,2021,3,3,.16,45,2.5,8,.16,45,1,1,1,0,0,0,0,95,5,0,0,0,0,1, ,50,10,150,1,36,1392,1,569,150,30,0,24,45,20,100,200,0, ,16744,900,4644,0,8000,3000,200,0,0, ,1, , , ,40,10,150,2, ,2,494,100,80,0,24,90,20,100,80,0, ,1, , , ,900,2,387,1,0, ,1,4,96740,2, ,1, ,1,1, , ,3,7,4,3,1,1,1,1,More people buying boats,ahi,mahi,ono,any, , ,any, , ,5,5,5,5,4,4,4,4,4, , ,3,3,3,3,3,3, , ,n/a,n/a,n/a,16,0,0,15,650,754.5,3540.13,34690,-4.5,0,116.076923076923,20.8333333333333,3,97.2222222222222,2,569, , , , , , ,494, , , , ,1,1,1,0,0,4,5,0, , ,0
4,2,1, ,2,2,6,2,1,1,1,1, ,100,17.1,.9,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100, ,5, ,1, ,1, ,1, ,750,750,0,0,0,3,25,3,25,1, ,1, , , , , , ,1,1,2,1, , , ,55,3,4,2,3,20,5,20,100,150,412.5,37.5,150,750,1,1,1,3,1,5,1, ,0,0,17,0,83,0,100,3, ,750,750,0,6,1,1,1,100,0,0,0,100,750,0,0,0,2,5,1,1,26,3,240,1975,46,1976,45,9995,30000,2018, ,0,.1, , , , , ,1,1,1,0,0,0,0,95,5,0,0,0,0,1, , , , , ,18,1150,1,325,200,0,0,50,0,25,25,25,0, ,6200,0,0,0,4000,1000,200,0,1000,Towing Boat,1, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0, ,0, ,1,6,96714,2, , , , ,1, , ,1,6,4,5,1,1,1,1, ,ahi,ono,mahimahi,ahi,ono,mahi,ahi,ahi,ahi,4,4,4,4,4,4,4,4,5,5,fix harbors + ramps with taxes and fees,2,2,2,2,3,1,1,fix ramps and harbors, ,Less fishing!,Work + travel,19,0,0, ,400, , ,1398, ,0, ,41.6666666666667,3,41.6666666666667,1,325, , , , , , , , , , , ,1,1,1,3,0,4,3,0, , ,0
1,2,1, ,2,2,6,1,1,1,1,1, ,100,18,0,0,0,0,0,1,1,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100, ,4, ,1, ,2, ,2, ,350,300,0,25,25,4,50,3,25,1, ,1, , , , , , ,1,1,2,4, , , ,45,4,4,1,3,45,0,10,100,157.5,157.5,0,35,350,1,1,3,1,1,5,1, ,0,17,0,0,83,0,100,2, ,300,300,0,6,1,1,1,100,0,0,0,100,300,0,0,0,2,5,1,2,25,3,200,1977,44,1997,24,15000,80000,2020,3.33333333333333,3.33333333333333,.125, , , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,45,3,200, ,18,1395,1,330,150,10,5,25,25,25,40,50,0, ,11000,0,0,0,3000,5000,3000,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0, ,0, ,1,6,96701,2, , , , , ,1,"Fil, Kor, PTGS",1,5,5,4,1,1,1,1,Population growth & recreational/hobby choices,ahi,mahi,ono,ahi,mahi,ono,ahi,mahi,ono,4,5,4,4,3,4,5,4,5, , ,5,5,5,5,4,5, , ,More reef & shoreline legislation w/ strict enforcement. Remember when pearl harbor was pristine & fishing & crabbing was productive,Not much since boat is in total maint.,Due for complete overhaul and COVID-19 restrictions provided maint time,4,0,0,86,50,107,925,9601,243,0,214,19.4444444444444,2,16.6666666666667,1,330, , , , , , , , , , , ,1,1,1,1,0,3,2,5, , ,0
1,2,2,2,1,1,6,1,1,1,1,1, ,100,2,0,0,0,0,0,1,1,2, ,3,2,3,2, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,3,2, ,1, ,1, ,1, ,25,25,0,0,0,2,5, , ,1, ,1, , , , , , ,1,1,2,2,10, , ,40,4,4,1,3,40,0,20,100,10,10,0,5,25,1,1,6,1,1,1,1, ,0,100,0,0,0,0,100,3, ,750,750,0,6,1,1,1,100,0,0,0,100,750,0,0,0,1,0,2, , , , , , , , , , , ,4.06976744186047,2,.2,50, , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,43,10,400,2,2,1539,1,475,175,20,0,80,100,100,0,0,0, ,3600,1500,0,0,1000,1000,100,0,0, ,3, ,50, , , , , , , , , , , , , , , , , , , , , , ,1500,2,0, ,0, ,1,6,96734,2, ,1, , , , , ,1,2,3,3,2, , , ,"COVID 19, bad prices @ auction",ahi,mahi, ,ahi,mahi,marlin,ahi,mahi,marlin,3,3,4,4,3,1,5,3,5,5,Keep netters in Kaneohe bay from breaking rules,1,3, ,5,1,5,1,control netting,"Protect the breeding/spawning grounds (Kaneohe bay) from netters. We see violators caught but they still return day after day, week after week and year after year. Makes enforcers look silly. They lay nets when it gets dark and pick it up before sunrise.","Not going as much, not worth the fuel and time when auction gives you pennies for your catch","No fun and incentives, bad ramps and pier conditions, higher fuel and supplies cost, getting older",27,0,0,33,425,1092,4935.8,7961,-1067,0,256.941176470588,12.5,2,375,3,475, , , , , , , , , , , ,1,1,1, ,0,1,3, , , ,0
2,2,1, ,1,1,6,1,1,1,1,1, ,100,6,0,0,0,0,0,1,1,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,2,3, ,1, ,1, ,1, ,75,75,0,0,0,4,50,4,50,1, ,1, , , , , , ,1,1,2,1, , , ,50,4,4,1,1,50,0,0,100,37.5,37.5,0,0,75,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,20,2,140,1975,46,2000,21,4000, , ,3.5,2.5,.2,0, , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,10,2,100, ,6,1317,1,70,35,5,0,20,0,10,0,0,0, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6,96725,2, , , , ,1, , ,1,6,4, , , , , , , , , , , , , , , ,4,4, ,4,4,4,4,4,4, , ,5,4,4,4,4,4, , , , , ,1,0,0, ,16, , ,18714, ,0, ,12.5,2, , ,70, , , , , , , , , , , ,1,1,1, ,0,2, ,0, , ,0
2,2,1, ,2,2,6,1,1,1,1,1, ,100,18,0,0,0,0,0,1,1,2, , , ,0,1, , , , , , , , , ,0, , , , , , , , , , , , ,1,4, ,1, ,1, ,1, ,300,300,0,0,0,2,5,2,5,1,2,1, , , , , , ,2,1,2,1, , , ,5,2,2,1,6,5,0,90,100,15,15,0,270,300,1,1,1,6,1,1,1, ,0,0,100,0,0,0,100,4, ,1500,1500,0,6,1,1,1,100,0,0,0,100,1500,0,0,0,2,5,1,1,21,2,115,1974,47,2019,2,42000, ,2019,4,5,0,0, , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,20,3,50, ,18,1162,1,315,80,15,0,0,0,20,0,0,200,lures,2450,0,0,0,2100,0,350,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0, ,0, ,1,6,96720,2, , , , ,1, , ,1,6,1,3,1,1,1,1, ,ahi,ono,mahimahi,ono,ahi, , , , ,3,3,3,5, , , , , , , , , , , , , , , , , , ,5,0,0,10,95,234.8,1098.3,33761,65.2,0,247.157894736842,16.6666666666667,2,83.3333333333333,2,315, , , , , , , , , , , ,1,1,1,2,0,3,4,0, , ,0
2,2,1, ,1,1,6,1,1,1,1,1, ,100,6,0,0,0,0,0,1,1,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,1,4, ,1, ,1, ,1, ,300,300,0,0,0,2,5,2,5,1, ,1, , , , , , ,1,1,2,4, , , ,5,3,2,1,4,37,0,58,100,111,15,0,174,300,1,1,1,6,1,1,1, ,0,0,100,0,0,0,100,4, ,1500,750,750,4,1,1,1,50,0,0,0,50,750,0,0,0,2,5,1,1,17,2,70,1971,50,1992,29,2000,8000,2011,5,4,.1875, , , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,10,2,80, ,6,1684,1,115,50,8,0,15,0,12,0,30,0, ,900,0,0,0,200,200,500,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0, ,0, ,1,6,96704,2, ,1, , , , , ,1,2,3,3,1,1, ,2,that's what I would do,ono,mahi,ahi,ahi,mahi,ono,ono,ahi,mahi,4,4,3,5,5,5,5,5,5, , ,5,5,5,5,5,5, , ,no,no, ,13,0,0,22,169,332,1471.25,4615,-32,0,196.449704142012,50,3,250,3,115, , , , , , , , , , , ,1,1,1,10,0,3,4,0, , ,0
2,2,1, ,1,1,6,1,1,1,1,1, ,100,6,0,0,0,0,0,1,1,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,2,4, ,1, ,1, ,1, ,300,300,0,0,0,1,0, , ,1, ,1, , , , , , ,1,1,2,1, , , ,0,3,1,1,5,25,0,75,100,75,0,0,225,300,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,2, ,300,300,0,6,1,1,1,100,0,0,0,100,300,0,0,0,1,0,1,1,20,2,180,1974,47,2019,2,25000,20000,2021,4,4,.1,30, , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,40,24,500,2,6,1230,1,401,160,96,10,50,60,25,0,0,0, ,1700,0,0,0,500,1000,200,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0, ,0, ,1,4,96720,2, , , , , , , ,0, ,5,5,1,1,1,1,not sure,ahi,ono,mahi,ahi,ono,mahi,ahi,ono,mahi,3,3,4,3,3,3,4,2,4, , ,3,2,3,3,3,3, , ,none,same, ,5,0,1,10,214,600.4,1422,22199,-300.4,20,280.560747663551,50,3,50,1,401, , , , , , , , , , , ,1,1,1,0,0,3,2,0, , ,0
2,2,1, ,3,3,6,1,1,1,1,1, ,100,36,0,0,0,0,0,1,1,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,1,5, ,1, ,1, ,1, ,750,750,0,0,0,3,25,3,25,1, ,1, , , , , , ,1,1,2,1, , , ,0,5,1,1,4,60,0,40,100,450,0,0,300,750,1,4,1,4,1,1,1, ,50,0,50,0,0,0,100,3, ,750,750,0,6,1,1,1,100,0,0,0,100,750,0,0,0,2,5,1,1,22,2,225,1989,32,2010,11,28000,70000, ,3,4,.2, , , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,20,5,100,0,36,1700,1,131,60,20,6,20,0,15,10,0,0, ,3850,100,1200,0,600,1000,800,150,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,100,2,1200,2,0, ,1,6,96740,2, , , , ,1, , ,1,6,4,5,1,1,1,1, ,ahi,mahi,ono,mahi,ono,ahi,ahi,mahi,ono,4,5,4,4,3,4,5,5,5, , ,3,3,3,3,3,3, , ,0,0,0,3,0,0,7,60,272,743.25,3399,478,0,453.333333333333,20.8333333333333,3,20.8333333333333,1,131, , , , , , , , , , , ,1,1,1, ,0,4,3,0, , ,0
2,2,1,20,2,2,6,1,1,1,1,1,Troling,100,20,0,0,0,0,0,1,1,1,10, , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,2,5, ,1, ,1, ,1, ,750,750,0,0,0,3,25,2,5,1, ,1, , , , , , ,1,1,2,1, , , ,25,5,3,1,1,75,0,0,100,562.5,187.5,0,0,750,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,26,3,265,1982,39,1982,39,24000,80000,2005,3.45, , , , , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,20, , , ,20,1145,1,84,69,0,0,0,0,15,0,0,0, ,1050,100,0,0,500,300,150,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,100,2,0, ,0, ,1,6,96740,2, , , ,1, , , ,1,4,3,4,2,1, ,1,Getting too expensive,ahi,mahi,marlin,marlin,aku,shibi,mahi,aku, ,5,5,4,4,3, ,5,4,4, , ,4,3,4,4,3,2, , ,No,Nothing change, ,1,0,0,1,20,98.5,443.25,3283,651.5,0,492.5,37.5,3, , ,84, , , , , , , , , , , ,1,1,1,16,0,4, ,0, , ,0
2,2,1, ,2,2,6,1,1,1,1,1, ,100,18,0,0,0,0,0,1,1,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,2,6,3000,1, ,1, ,1, ,3000,3000,0,0,0,2,5,2,5,1, ,1, , , , , , ,1,1,2,1, , , ,20,3,3,2,4,20,5,55,100,600,600,150,1650,3000,1,6,1,1,1,2,1, ,91,0,0,0,9,0,100,5, ,3500,3500,0,6,1,1,1,100,0,0,0,100,3500,0,0,0,2,5,1,1,24,2,210,1984,37,1984,37, , ,2014,3.19148936170213,5,.171428571428571,75, , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,47,5,700,2,18,1221,1,645,150,25,25,120,150,75,75,25,0, ,5175,0,0,0,3000,2000,175,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0, ,0, ,1,4,96720,2, ,1, , , , , ,1,2,5,5,1,2,1,1,"Times are hard, pandemic sustainability",tuna,ono,mahimahi,aku,mahimahi,ono,aku,mahimahi,marlin,5,5,5,5,3,5,5,5,5, , ,1,3, ,1,1,1, , ,Game management need serious improvement. Minimum weight for wholesale needs to be raised to 20 lbs.,no,n/a,2,0,0,26,79,3096.2,9589.64,24161,-96.1999999999998,0,3919.24050632911,166.666666666667,5,194.444444444444,3,645, , , , , , , , , , , ,1,1,1,7,0,5,5,0, , ,0
2,2,1, ,2,2,6,1,1,1,1,1, ,100,18,0,0,0,0,0,1,1,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100, ,6, ,1, ,1, ,1, ,2076,2076,0,0,0,2,5,3,25,1, ,1,3, ,2, , , ,3,1,2,1, , , ,15,4,3,2,4,40,5,40,100,830.4,311.4,103.8,830.4,2076,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,5, ,3500,2625,875,5,1,1,1,75,0,0,0,75,2625,0,0,0,2,5,1,1,20,2,180,1971,50,2017,4, ,35000,2018,4.8,3.75, , , , , , ,1,0,1,0,0,0,0,100,0,0,0,0,0,1, ,25,8, , ,18,1408,1,240,120,30,0,0,0,20,20,50,0, ,6662,0,6012,0,200,200,250,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,501,1,0, ,1,5,96778,2, , , ,1, , , ,1,4,3,4,1,2, ,2, ,ahi,ono,marlin,ahi,ono,marlin,ahi,ono,marlin,5,5,5,5,5,4,4,4,4, , ,5,3,3,3,3,3, , ,none,none, ,3,0,0,18,24,1151.6,3206.55,33494,6559.4,0,4798.33333333333,115.333333333333,5,194.444444444444,3,240, , , , , , , , , , , ,1,1,1,3,0,5,5,0, , ,0
1,1,1, ,1,1,1,1,1,3,5,2,"Crabbing, thrownet, torching",100,0,0,0,1.8,3.9,.3,3,13,2, , , ,0,1, , , , , , , , , ,0, , , , , ,4,4,6,2,95,5,100,2,1, ,1, ,2, ,3, ,100,0,0,25,75,1,0, , ,1, ,3,1,2, , , , ,3,1,3,1, , , ,10,5,3,3,3,70,10,10,100,70,10,10,10,100,1, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,1,1,20,2,70,1988,33,1988,33,16000,20000,2019,5,5,.2, ,5,5,.2,28,0,0,0,1,0,1,1,0,0,0,30,65,5,5, ,5,1,30, ,6,1351,5,76,25,5,0,6,0,20,10,0,10,Air fill,555,0,0,0,75,120,360,0,0, ,1, , , ,5,1,30,.25, ,4,88,25,5,0,6,7,20,20,5,0, ,1, , , ,0, ,0, ,0, ,1,5,96744,2, ,1, ,1,1, , ,3,7,6,4,1,1,1,1,2020 not a good year. More people needing to supplement dinner table. Unemployment and pandemic. One of few activities not shutdown completely.,Mahi,Ahi, ,Reef fish,Akule,Tako,Reef fish,Akule,Tako,5,5,5,4,4,4,4,5,4, , ,5,5,5,5,5,5, , ,Try not to determine management policies based on difficulty of enforcement.,"Yes. I had to sell my larger boat, so I no longer fish for Pelagics. I continue my CML because I feel it is important to provide catch reports even if I rarely sell my catch.","Not enough time, and a lot more expenses. Needed another part time job to make ends meet. Take care of family.",71,0,7, ,43.5, , ,3643, ,9.85915492957746, ,16.6666666666667,2, , , , , , ,76, , , , ,88, , ,1,1,3,2,0,2, ,0,50,50,0
1,1,1,125,4,5,2,3,1,3,1,3,rod and reel,100,5,40,0,40,0,40,4,15,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,5,40,60,100, ,4, ,1, ,6,1240,6,3000,4540,300,0,1240,3000,2,5,2,5,1, , ,1, ,2, , , ,2,1,3,4, , , ,20,4,3,2,3,55,5,20,100,2497,908,227,908,4540,1,5,1,1,1,3,1,wholesaler,75,0,0,0,25,0,100,5, ,3500,3500,0,2,1,4,3,5,0,58,37,100,175,0,2030,1295,3,25,1,5,22,2,180,2000,21,2001,20,85000,40000,2015,4,2.85714285714286,.133333333333333,1, , , , ,1,1,1,1,0,1,1,4,32,0,32,0,32,4, ,25,7,150,50,125,1491,4,265,100,20,15,20,50,25,20,15,0, ,2925,325,0,0,1000,1000,500,100,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , ,325,2,0, ,0, ,1,5,96744,2, ,1, , , , , ,1,2,3, , ,2,1,1,population grouth,akule,uku,menpachi,opelu,kawa kawa,uku,uku,akule,opelu,4,4,4, , , , , , , , , ,3,3,3,4,4, , ,none,less exsposer at fish markets,covic,92,11,0,617,617,390,1757,33635,4150,0,63.2090761750405,36.32,3,28,1, , , ,265, , , , , , , , ,1,1,3,6,0,5,5,75, , ,0
